model,backbone,condition,seed,domain,pred_len,mse,mae,wall_s
tats,Autoformer,C10_empty_keep_priors,2021,Traffic,6,0.1598053276538849,0.2328283041715622,35.287691891004215
tats,Autoformer,C10_empty_keep_priors,2021,Traffic,8,0.1747538298368454,0.2531849443912506,34.403359326999635
tats,Autoformer,C10_empty_keep_priors,2021,Traffic,10,0.1732051968574524,0.2483074963092804,33.92560392100131
tats,Autoformer,C10_empty_keep_priors,2021,Traffic,12,0.2236718386411667,0.2710837423801422,35.03679270700377
tats,Autoformer,C10_empty_keep_priors,2022,Agriculture,6,0.10854899138212204,0.23833341896533966,33.337585432003834
tats,Autoformer,C10_empty_keep_priors,2022,Agriculture,8,0.12063721567392349,0.2605753540992737,32.71798009800841
tats,Autoformer,C10_empty_keep_priors,2022,Agriculture,10,0.13495734333992004,0.26849600672721863,31.25205318699591
tats,Autoformer,C10_empty_keep_priors,2022,Agriculture,12,0.16125255823135376,0.29106640815734863,31.780665983998915
tats,Autoformer,C10_empty_keep_priors,2022,Climate,6,0.9433981776237488,0.7632172703742981,31.29181536899705
tats,Autoformer,C10_empty_keep_priors,2022,Climate,8,1.1019611358642578,0.8183525204658508,32.485411885005306
tats,Autoformer,C10_empty_keep_priors,2022,Climate,10,0.9714536666870117,0.7846740484237671,33.35924387500563
tats,Autoformer,C10_empty_keep_priors,2022,Climate,12,0.9758138656616211,0.7830906510353088,34.62293836299796
tats,Autoformer,C10_empty_keep_priors,2022,Economy,6,0.047676071524620056,0.17009635269641876,31.565033480001148
tats,Autoformer,C10_empty_keep_priors,2022,Economy,8,0.04106542468070984,0.16321809589862823,30.49850758300454
tats,Autoformer,C10_empty_keep_priors,2022,Economy,10,0.041199278086423874,0.16207703948020935,32.837241079003434
tats,Autoformer,C10_empty_keep_priors,2022,Economy,12,0.030006324872374535,0.13929270207881927,31.19359779599472
tats,Autoformer,C10_empty_keep_priors,2022,Energy,12,0.16799743473529816,0.30783286690711975,59.30144645500695
